incident_number,state,district,block,village_name,other_areas,constituency,longitude,latitude,year,date,perpetrator,first_action,second_action,third_action,armed_assault,arrest,bombing,infrastructure,surrender,seizure,abduction,action_successful,first_target,second_target,civilians,maoist,government_officials,security,private_property,mining_company,ngos,government_infrastructure,non_maoist_armed_group,no_target,first_civilian_target,second_civilian_target,former_maoist,high_caste_landowner,police_informer,businessman,aspiring_politician,other_elite,other_civilian,total_fatalities,govt_official_fatalities,civilian_fatalities,security_fatalities,maoist_fatalities,other_armed_grp_fatalities,total_injuries,govt_official_injuries,civilian_injuries,security_injuries,maoist_injuries,non_maoist_armed_group_injuries,property_damage,value_property_damage,total_abducted,total_arrests,commander_arrests,cadre_arrests,sympathizer_arrests,unknown_arrests,total_surrenders,commander_surrenders,cadre_surrenders,sympathizer_surrenders,unknown_surrenders,incident_summary
302090601,Chhattisgarh,Dantewada,NA,Cherakdodi,NA,Bijapur,18.6656,80.768,2006,2006-02-09T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,Other Civilian,NA,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,CPI-Maoist cadres kill at least three people in the Cherakdodi village of Dantewada District.
307081005,Chhattisgarh,Narayanpur,NA,NA,NA,NA,NA,NA,2010,2010-07-08T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1,0,0,0,0,0,0,"Leem Chand Patel, vice-president of the local agricultural market, was arrested by Narayanpur"
103191101,Andhra Pradesh,Visakhapatnam,Narsipatnam,Narsipatnam,NA,Narsipatnam,17.668166666666668,82.61397222222222,2011,2011-03-19T00:00:00Z,Maoist,Surrender,None,None,0,0,0,0,1,0,0,1,No Target,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,6,0,6,0,0,Six cadres of the CPI-Maoist surrendered before the ASP Tafseer Iqbal due to ill health and other personal reasons at Narsipatnam in Visakhapatnam District.
1404071401,Odisha,Bargarh,Ambabhona,Lakhanpur,NA,Bhatli,21.7644,83.771,2014,2014-04-07T00:00:00Z,Maoist,Facility/Infrastructure Attack,None,None,0,0,0,1,0,0,0,1,Private Property,Government Infrastructure,0,0,0,0,1,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Set ablaze several road construction equipments set ablaze several road construction equipments,0,0,0,0,0,0,0,0,0,0,0,A group of CPI-Maoist cadres set ablaze several road construction equipments worth INR 4 million after attacking a camp of a contractor at Lakhanpur in Bargarh District.
306091101,Chhattisgarh,Narayanpur,NA,Bharaghati,NA,Narayanpur,19.7196,81.2472,2011,2011-06-09T00:00:00Z,Maoist,Armed Assault,"Seizure of Money, Weapons, Property etc",None,1,0,0,0,0,1,0,1,Security,No Target,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"The CPI-Maoist cadres opened indiscriminate fire near the camp of Chhattisgarh Armed Force in Narayanpur District, killing four troopers and leaving another injured. Some troopers of the force were involved in their regular chores near the camp of the 16th battalion of the Force in Bharaghati village when the Maoists started firing at them killing four troopers and leaving another injured, Ram Niwas, ADG anti-Maoist operations said. The Maoists also decamped with two weapons of the troopers, the senior officer said."
309171401,Chhattisgarh,Bijapur,NA,NA,Santoshpur forest,Bijapur assembly constituency,18.524351,80.837227,2014,2014-09-17T00:00:00Z,Security,Armed Assault,Arrest,None,1,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,2,0,0,0,0,0,0,0,0,Two hardcore CPI-Maoist cadres were arrested after a gun battle with SFs during a search operation at Santoshpur forests under Bijapur Police Station limits of Bijapur District of Chhattisgarh. The arrested Maoists were identified as Laxman Lekam (32) - head of Santoshpur 'range committee' and Madkam Sukku (26) - head of Ghumra Jantana Sarkar group. A muzzle loading gun was also recovered from their possession.
2106231004,West Bengal,West Midnapore,Binpur - ii,Belpahari,NA,Binpur,22.636222222222223,86.76255555555555,2010,2010-06-23T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,0,0,0,0,"In a matter unrelated to the Jnaneswari sabotage, police in West Midnapore claimed to have arrested a CPI-Maoist squad member, Mangal Garai, from Belpahari."
1407251401,Odisha,Malkangiri,Kalimela,Marigata,NA,Malkangiri,18.0908,81.7514,2014,2014-07-25T00:00:00Z,Maoist,Hijacking/Kidnapping,None,None,0,0,0,0,0,0,1,1,Government Officials,No Target,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,0,0,0,0,0,0,0,0,0,0,"Armed Maoists abducted four enrollers from an Aadhaar camp at Marigata village in Malkangiri District, and released them after about six hours with a warning to stop the enrolment process."
110280701,Andhra Pradesh,Prakasam,NA,NA,NA,NA,NA,NA,2007,2007-10-28T00:00:00Z,Maoist,Surrender,None,None,0,0,0,0,1,0,0,1,No Target,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,3,0,3,0,0,"Three cadres of the CPI-Maoist, Dasari Madhav, his wife Sandhya (carrying head money of INR 20000 each) and another woman K Erramma alias Aruna (carrying head money of INR 50000), a member of the Nallamala forest division committee of Palavanka dalam, surrendered before Police in the Prakasam District. According to Police, Erramma worked in the Tiger Project dalam and was involved in several actions, including the attack on Yerragondapalem Police station, the killing of two children in Bommalapuram village and the blasting of a crusher and a vehicle at Kunta village. Madhav and his wife Sandhya were involved in providing shelter to several underground Maoists."
101281301,Andhra Pradesh,Adilabad,Bejjur,Murliguda,NA,Sirpur,19.24227777777778,79.91122222222222,2013,2013-01-28T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5,0,0,5,0,0,0,0,0,0,Police arrested five sympathisers of CPI-Maoist at Murliguda village of Bejjur mandal in Adilabad District.
811251401,Jharkhand,West Singhbhum,NA,Kiura,NA,NA,NA,NA,2014,2014-11-25T00:00:00Z,Maoist,Facility/Infrastructure Attack,None,None,0,0,0,1,0,0,0,1,Government Infrastructure,No Target,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Set two election campaigning vehicles ablaze,0,0,0,0,0,0,0,0,0,0,0,Suspected CPI-Maoist cadres set two election campaigning vehicles ablaze in Kiura village in West Singhbhum District of Jharkhand.
304061602,Chhattisgarh,Kanker,NA,Korenar,NA,Antagarh,20.0406,80.6853,2016,2016-04-06T00:00:00Z,Maoist,Bombing,None,None,0,0,1,0,0,0,0,0,Security,No Target,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Four IEDs allegedly planted by Maoists to target SF personnel were recovered by SFs in Kanker District of Chhattisgarh. A joint team of BSF and District Force recovered the explosives during a search operation in the forests of Bande Police Station area, Pakhanjore SDOP Jai Prakash Badhai said. While the SFs were cordoning-off Korenar village forests, they spotted an electric wire connection and subsequently found the IEDs, kept in different objects under the ground, Badhai said."
1411050901,Odisha,Kendujhar,Ghasipura,Ghasisahi,Ghasipura Police Station,Ghasipura,21.2146,86.1128,2009,2009-11-05T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,0,0,0,0,"A cadre of the CPI-Maoist, identified as Purna Murmu, involved in several criminal cases including murder was arrested from Ghasisahi under Ghasipura Police Station in Keonjhar District. The Maoist was spotted by the Police at a function for distribution of land ""pattas"" to tribals, Police said."
1401161201,Odisha,Kandhamal,Daringbadi,Sonepur,NA,G. Udayagiri,20.848,83.895,2012,2012-01-16T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,0,3,0,0,0,0,0,0,0,"Kandhamal Police arrested Manmohan Pradhan, the husband of the sarpanch of Sonepur panchayat in Daringibadi block and two others identified as Suneswar Baladamajhi and Petaguluduka for their reported involvement in CPI-Maoist violence in various places in Kandhamal District."
302031501,Chhattisgarh,Narayanpur,NA,NA,NA,NA,NA,NA,2015,2015-02-03T00:00:00Z,Maoist,Bombing,None,None,0,0,1,0,0,0,0,1,Private Property,Security,0,0,0,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Four persons, including a woman, were injured as a private passenger bus they were travelling in was hit by a landmine blast triggered by the CPI-Maoist in Narayanpur District. Some Police personnel were also on board, but they were not harmed."
111170801,Andhra Pradesh,Visakhapatnam,NA,NA,NA,NA,NA,NA,2008,2008-11-17T00:00:00Z,Maoist,Surrender,None,None,0,0,0,0,1,0,0,1,No Target,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,31,9,22,0,0,"31 members belonging to the 1st and 2nd Armed Militia Platoon of the CPI-Maoist of Gunukurai surrendered before the SP, Akun Sabharwal, in the Visakhapatnam District. According to the SP, among the 31 cadres, six were in the rank of commanders, three deputy commanders and the rest members. Some of the surrendered Maoists were identified as Korra Chittibabu, Vantala Rama Rao, Korra Jagan, Sukuru Chinnayya, Anuguru Balayya and Korra Kameswara Rao, all commander-level cadres, Vandalam Chinnabbai, Korra Subba Rao and Korra Rambabu, at deputy commander-level. The surrendered Maoists reportedly took a pledge not to indulge in violence in future and instead work for peace."
2106190901,West Bengal,West Midnapore,Binpur - i,Lalgarh,Pirakata,Jhargram,22.588638888888887,87.04875,2009,2009-06-19T00:00:00Z,Maoist,Bombing,Armed Assault,None,1,0,1,0,0,0,0,1,Security,No Target,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"The second day of the Police operation at Lalgarh in the West Midnapore District, an IED explosion triggered by the CPI-Maoist cadres hit the Domkal Sub-Divisional Police Officer’s (SDPO's) car in Pirakata, injuring three Policemen. A culvert was also blown up in Nimtala. Around 9pm, gunfire was reportedly heard near the Lalgarh Police Station."
311051601,Chhattisgarh,Sukma,NA,Naamgaon,NA,NA,NA,NA,2016,2016-11-05T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,Other Civilian,NA,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,Armed CPI-Maoist cadres allegedly killed a man at Naamgaon village of the Sukma District.
801011501,Jharkhand,Simdega,Jaldega,Jaldega,NA,Kolebira,22.56833333333333,84.81272222222222,2015,2015-01-01T00:00:00Z,Security,Armed Assault,None,None,1,0,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,Police busted an arms factory of the PLFI at Jaldega in Simdega District.
111041601,Andhra Pradesh,Visakhapatnam,Pedhabayalu,Busuput,NA,Araku Valley,18.28586111111111,82.58852777777777,2008,2008-11-04T00:00:00Z,Maoist,Facility/Infrastructure Attack,None,None,0,0,0,1,0,0,0,1,Private Property,No Target,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,jeep and van burned,0,0,0,0,0,0,0,0,0,0,0,"CPI-Maoist cadres burnt a jeep and a van at Busuput village of Pedhabayalu mandal in the Visakhapatnam District on the Orissa border. Maoists stopped the jeep and the van, ordered the occupants to alight before setting the vehicles afire."
312231502,Chhattisgarh,Bastar,NA,NA,NA,NA,NA,NA,2015,2015-12-23T00:00:00Z,Maoist,Surrender,None,None,0,0,0,0,1,0,0,1,No Target,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,2,1,1,0,0,"Two Maoists including a woman surrendered in Bastar District. They were identified as Haldhar Korram (20), 'deputy commander' of LGS in East Bastar Division and Madkam Mukke alias Geeta Konta, an LGS member. While Haldhar was carrying a reward of INR 3000,00, INR 1000,00 was announced for Geeta's arrest, the IG said."
204210901,Bihar,Gaya,NA,NA,NA,NA,NA,NA,2009,2009-04-21T00:00:00Z,Maoist,Facility/Infrastructure Attack,Armed Assault,None,1,0,0,1,0,0,0,1,Private Property,Civilians,1,0,0,0,1,0,0,0,0,0,Other Civilian,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,three oil tankers and five trucks set ablaze,0,0,0,0,0,0,0,0,0,0,0,Maoists set ablaze three oil tankers and five trucks on the main GT road in Gaya District. A truck driver who was shot at is reportedly critical and has been hospitalised.
205311101,Bihar,Rohtas,NA,Parchha,NA,Chenari,24.52958333333333,83.72086111111112,2011,2011-05-31T00:00:00Z,Maoist,Bombing,None,None,0,0,1,0,0,0,0,1,Government Infrastructure,No Target,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,three rooms of the school,0,0,0,0,0,0,0,0,0,0,0,"Over 50 heavily armed CPI-Maoist cadres descended on Parchha village under Chutia Police Station in Rohtas District and of blew up a school building. Three of the seven rooms of the school were damaged in the incident. However, there was no report of any casualty. After triggering the blast, the Maoists shouted slogans against the Government machinery for using the school buildings and other installations for housing the Security Forces for anti-Maoist operations."
207211601,Bihar,Aurangabad,Rafiganj,Bakshi Bigha,Kasma Police Station,Rafiganj,24.818527777777778,84.63438888888889,2016,2016-07-21T00:00:00Z,Maoist,Facility/Infrastructure Attack,None,None,0,0,0,1,0,0,0,1,Private Property,Government Infrastructure,0,0,0,0,1,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"eight tractors, two JCB machines and some other vehicles parked, main mixing plant",0,0,0,0,0,0,0,0,0,0,0,"The CPI-Maoist cadres raided a solar power plant site and torched 14 vehicles including tractors and JCB machines in Aurangabad District. Police said the Maoists also set a mixing plant on fire and raised anti-Police slogans at Bakshi Bigha village under Kasma Police Station limits of the District. ""About 50-60 members of the outlawed outfit raided the solar power plant site at around midnight. They torched eight tractors, two JCB machines and some other vehicles parked there. The Maoists then set ablaze the main mixing plant by throwing fireballs. The fire soon spread to other installations,"" a Police officer said. Police said the Maoists had earlier demanded a huge amount as ""levy"" from contractors engaged in setting up the solar power plant and threatened them with dire consequences if they did not meet the demand. The site of the incident is just 30 km away from Saundaha forests on Aurangabad-Gaya border where CoBRA troopers were killed in an IED blast triggered by the Maoists."
307221601,Chhattisgarh,Rajnandgaon,NA,NA,a bridge on Kohka River,Konta,18.595919,81.766701,2016,2016-07-22T00:00:00Z,Maoist,Bombing,None,None,0,0,1,0,0,0,0,0,Government Infrastructure,No Target,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"SFs recovered a powerful IED, planted allegedly by CPI-Maoist cadres in Rajnandgaon District. The device, weighing five kilograms, was found buried near a bridge on Kohka River."
811111004,Jharkhand,Gumla,Palkot,NA,Palkot thane,Simdega,22.886083333333332,84.64630555555556,2010,2010-11-11T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,0,0,0,0,One more Maoist cadre was arrested near Palkot thane in the same District.
1109270901,Madhya Pradesh,Shahdol,NA,NA,NA,NA,NA,NA,2009,2009-09-27T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,7,0,7,0,0,0,0,0,0,0,"Seven suspected cadres of the CPI-Maoist posing as labourers were detained by the Police in Shahdol District. ""We picked up seven persons after they alighted from a train following a tip off from our counterparts in Chhattisgarh,"" the Shahdol Superintendent of Police (SP) Lakhanlal Ahirwar said. While four of them have admitted that they are Maoists, their three associates too have been found to be involved in the Maoist activities, he said."
311090801,Chhattisgarh,Dantewada,NA,Badre Gudra,NA,Konta assembly constituency,17.945263,81.413078,2008,2008-11-09T00:00:00Z,Maoist,Armed Assault,Facility/Infrastructure Attack,None,1,0,0,1,0,0,0,1,Government Officials,Private Property,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,BJP vehicles torched,0,0,0,0,0,0,0,0,0,0,0,Two leaders of the ruling BJP were killed by suspected cadres of the CPI-Maoist when they were attending an election meeting at Badre Gudra village in Dantewada District. The killed leaders have been identified as Dantewada BJP District Vice-President Ramesh Rathore and BJP Kuakunda Block Divisional President Surya Prakash. The vehicles in which the BJP leaders had travelled to the meeting was also torched by the Maoists.
1406081001,Odisha,Koraput,Boipariguda,Haldikund,NA,Kotpad (st),18.7511,82.4333,2010,2010-06-08T00:00:00Z,Maoist,Facility/Infrastructure Attack,"Seizure of Money, Weapons, Property etc",None,0,0,0,1,0,1,0,1,Private Property,Government Officials,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"two tractors, looted one gold chain, INR 30,000 in cash, a new motorcycle and his mobile phone",0,0,0,0,0,0,0,0,0,0,0,"A group of about 40 armed people claiming themselves to be Naxals from Bhubaneswar attacked the house of Bibhisan Hantal, the sarpanch (village head) of Haldikund village in Boipariguda block of Koraput District. They set ablaze two tractors, looted one gold chain, INR 30,000 in cash, a new motorcycle and his mobile phone."
305131201,Chhattisgarh,Dantewada,NA,Kirandul,NA,Dantewada assembly constituency,18.633644104,81.2573,2012,2012-05-13T00:00:00Z,Maoist,Facility/Infrastructure Attack,"Seizure of Money, Weapons, Property etc",None,0,0,0,1,0,1,0,1,Security,Civilians,1,0,0,1,0,0,0,0,0,0,Other Civilian,NA,0,0,0,0,0,0,1,7,0,1,6,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,Six CISF troopers and a civilian driver were killed near the NMDC iron ore mine at Kirandul town in Dantewada District when Maoists attacked their vehicle. The Maoists decamped with five INSAS rifles and a Kalashnikov.
806111601,Jharkhand,East Singhbhum,Ghatsila,Mudakati,NA,Ghatshila,22.586416666666665,86.473,2016,2016-06-11T00:00:00Z,Maoist,Facility/Infrastructure Attack,None,None,0,0,0,1,0,0,0,1,Private Property,Government Officials,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Suspected cadres of the CPI-Maoist set a house on fire in Mudakati village in Ghatsila sub-division in East Singhbhum District. The Maoists targeted the house suspecting the owner's two sons to be behind the increased security operation in the sub-division. The owner, Pradhan Hembram's sons are Police staff and Maoists suspect that the two are Police informers who are responsible for the sudden spurt in anti-Maoist drive. The suspected Maoists ransacked the house before setting it on fire. They also put up posters in the premises asking the house owner to leave the village. Sources said Pradhan's sons had links with the Nagrik Suraksha Samiti (NSS) before they joined the Police ranks. The NSS was formed by a group of villagers to counter Maoist activities in 2003 with the tacit support of the Police."
312081101,Chhattisgarh,Rajnandgaon,NA,Hidder,NA,NA,NA,NA,2011,2011-12-08T00:00:00Z,Maoist,Bombing,None,None,0,0,1,0,0,0,0,0,Government Infrastructure,No Target,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,An IED suspected to have been planted by CPI-Maoist cadres was recovered by ITBP personnel in the course of an anti-Maoist operation in Rajnandgaon District. The IED weighing eight kilograms was found lying three feet beneath the soil near a culvert in Hidder village in the District.
309040801,Chhattisgarh,Sarguja,NA,Chunchuna Pundagh,NA,NA,NA,NA,2008,2008-09-04T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Security,No Target,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Five security force personnel, including three CRPF soldiers, were killed and five others injured in an attack by suspected CPI-Maoist cadres in the forests near village Chunchuna Pundagh of Sarguja District. The area is close to the inter-state border with Jharkhand. Director General of Police Vishwaranjan said the extremists ambushed the SF personnel, who were patrolling the area and started firing indiscriminately at them."
1212211001,Maharashtra,Gadchiroli,Aheri,NA,Umanoor hill,Aheri,19.0659,80.0577,2010,2010-12-21T00:00:00Z,Maoist,Bombing,None,None,0,0,1,0,0,0,0,1,Security,No Target,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,4,0,0,4,0,0,7,0,0,7,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,Four Policemen were killed and seven other injured in a powerful landmine blast triggered by the CPI-Maoist cadres near Umanoor hill on Alapalli-Sironcha in Gadchiroli District.
2110230801,West Bengal,West Midnapore,NA,NA,NA,NA,NA,NA,2008,2008-10-23T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,0,0,2,0,0,0,0,0,0,"Two persons were arrested in connection with the explosion. West Midnapore District Police Superintendent Rajesh Singh told ""We have arrested two suspects from the Jharkhand border, about 2 km from the explosion site near the forested area of Belpahari village."" He added, ""They are not directly involved with the blast but have connections with Maoists, who are responsible for the explosion."""
2108300902,West Bengal,West Midnapore,Midnapore,Manihada,Lalgarh,Medinipur,22.587027777777777,87.05247222222222,2009,2009-08-30T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,Police Informer,NA,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"A group of 10 armed Maoists shot dead Sukdeb Mahato (40) of Manihada village in the Lalgarh area of West Midnapore District on the suspicion of being a Police informer. The Maoists dragged him out of his home and took him to the forest near by to ""try"" him in a Kangaroo court ('people's court') there, Police said."
810261001,Jharkhand,Khunti,Arki,Getalbeda,Gamharia,Tamar,22.973999999999997,85.54777777777778,2010,2010-10-26T00:00:00Z,Security,Facility/Infrastructure Attack,Armed Assault,"Seizure of Money, Weapons, Property etc",1,0,0,1,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,a Maoist camp,0,0,0,0,0,0,0,0,0,0,0,"Acting on a specific tip-off about a squad led by CPI-Maoist, ‘zonal commander’ Kundan Pahan in the forests of Getalbeda and Gamharia villages under Arki Police Station in Khunti District, a Police party led by SP Manoj Kaushik raided the forests and neutralised a Maoist camp. Around 25 to 30 Maoists were camping for last couple of days in the camp. On seeing the Police party coming so close to the squad, Maoists opened fire and engaged the Security Forces in a fierce encounter. However, no one was injured in the encounter, said Kaushik. Police recovered some tarpaulin, Maoist literature and mobile charges from the encounter site."
1206261101,Maharashtra,Gadchiroli,Dhanora,Ubapli,NA,Gadchiroli,20.2732,80.3074,2011,2011-06-26T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,Police Informer,NA,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Suspected Maoists killed a youth identified as Shrikant Telange (32), for allegedly being a Police informer in Ubapli in Dhanora tehsil in the District."
802270701,Jharkhand,Giridih,Pirtand,NA,Madhuvan,Giridih,24.00636111111111,86.14750000000001,2007,2007-02-27T00:00:00Z,Maoist,Bombing,Facility/Infrastructure Attack,None,0,0,1,1,0,0,0,1,Government Infrastructure,No Target,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1 under construction building,0,0,0,0,0,0,0,0,0,0,0,CPI-Maoist cadres detonated an explosion targeting an under-construction building of the state tourism department at Madhuvan of Giridih District. There was no casualty in the explosion which damaged the interior of the building.
207061201,Bihar,Gaya,Belaganj,Maqsoodpur,Khikarsarai,Belaganj,25.16311111111111,85.68725,2012,2012-07-06T00:00:00Z,Security,Arrest,"Seizure of Money, Weapons, Property etc",None,0,1,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,"Police arrested Shravan Manjhi, a CPI-Maoist 'area commander' from Maqsoodpur village under Khikarsarai Police Station area in Gaya District. An amount of INR 500,000, a country-made pistol, ammunition and a mobile phone were seized from his possession."
803251502,Jharkhand,Ranchi,NA,NA,NA,NA,NA,NA,2015,2015-03-25T00:00:00Z,Maoist,Surrender,None,None,0,0,0,0,1,0,0,1,No Target,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,1,0,0,"A day after the cabinet's decision to increase compensation to Maoists who surrender, Bimal Gudia alias Pandey Gudia alias Tibu Gudia, a CPI-Maoist cadre, surrendered at State Police Headquarters in Ranchi. Gudia has been a member of the South Chhotanagpur zonal committee's 'secretary' Anmol Da's squad and was also part of the 2014 Chiabasa jail break. Gudia said he surrendered because of exploitation among the Maoists."
